file_id,age
image_0.jpg,59.54411697387695
image_1.jpg,44.090667724609375
image_10.jpg,32.436973571777344
image_100.jpg,48.79245376586914
image_1000.jpg,16.860206604003906
image_1001.jpg,26.586484909057617
image_1002.jpg,74.8397216796875
image_1003.jpg,34.85302734375
image_1004.jpg,43.99730682373047
image_1005.jpg,60.83505630493164
image_1006.jpg,42.96261978149414
image_1007.jpg,65.33294677734375
image_1008.jpg,68.19226837158203
image_1009.jpg,36.2591667175293
image_101.jpg,56.240665435791016
image_1010.jpg,46.338951110839844
image_1011.jpg,11.603240966796875
image_1012.jpg,82.92638397216797
image_1013.jpg,69.79120635986328
image_1014.jpg,55.37684631347656
image_1015.jpg,28.106285095214844
image_1016.jpg,55.83977127075195
image_1017.jpg,45.759273529052734
image_1018.jpg,30.469667434692383
image_1019.jpg,38.00468063354492
image_102.jpg,32.66044998168945
image_1020.jpg,35.85227966308594
image_1021.jpg,9.134984970092773
image_1022.jpg,3.0968823432922363
image_1023.jpg,27.338855743408203
image_1024.jpg,30.10024070739746
image_1025.jpg,59.34521484375
image_1026.jpg,10.43599796295166
image_1027.jpg,4.8118743896484375
image_1028.jpg,29.065025329589844
image_1029.jpg,23.62318229675293
image_103.jpg,25.986221313476562
image_1030.jpg,58.70954513549805
image_1031.jpg,0.9841299057006836
image_1032.jpg,57.18458938598633
image_1033.jpg,25.439496994018555
image_1034.jpg,26.56612777709961
image_1035.jpg,44.61606216430664
image_1036.jpg,62.502349853515625
image_1037.jpg,23.552438735961914
image_1038.jpg,44.279449462890625
image_1039.jpg,22.47576904296875
image_104.jpg,21.575956344604492
image_1040.jpg,10.203857421875
image_1041.jpg,47.19277572631836
image_1042.jpg,34.5384521484375
image_1043.jpg,58.14070129394531
image_1044.jpg,38.58729553222656
image_1045.jpg,44.117794036865234
image_1046.jpg,30.209299087524414
image_1047.jpg,37.658203125
image_1048.jpg,60.08326721191406
image_1049.jpg,1.3076777458190918
image_105.jpg,26.82474708557129
image_1050.jpg,51.14633560180664
image_1051.jpg,70.5416030883789
image_1052.jpg,25.276241302490234
image_1053.jpg,66.51744079589844
image_1054.jpg,71.17578887939453
image_1055.jpg,77.15467834472656
image_1056.jpg,25.97606086730957
image_1057.jpg,18.215560913085938
image_1058.jpg,30.58029556274414
image_1059.jpg,8.15382194519043
image_106.jpg,56.652992248535156
image_1060.jpg,64.34332275390625
image_1061.jpg,33.37538528442383
image_1062.jpg,42.13429641723633
image_1063.jpg,65.73709869384766
image_1064.jpg,17.185327529907227
image_1065.jpg,59.4420051574707
image_1066.jpg,23.920011520385742
image_1067.jpg,66.2498779296875
image_1068.jpg,63.708595275878906
image_1069.jpg,52.537025451660156
image_107.jpg,38.355892181396484
image_1070.jpg,80.20552825927734
image_1071.jpg,58.273414611816406
image_1072.jpg,17.681154251098633
image_1073.jpg,1.1325396299362183
image_1074.jpg,33.70448684692383
image_1075.jpg,61.761844635009766
image_1076.jpg,57.467838287353516
image_1077.jpg,16.679519653320312
image_1078.jpg,12.542963981628418
image_1079.jpg,63.48263931274414
image_108.jpg,39.84579086303711
image_1080.jpg,21.155698776245117
image_1081.jpg,27.14922523498535
image_1082.jpg,13.039682388305664
image_1083.jpg,18.842559814453125
image_1084.jpg,57.02305221557617
image_1085.jpg,49.11286163330078
image_1086.jpg,48.73448944091797
image_1087.jpg,68.97779083251953
image_1088.jpg,59.16722106933594
image_1089.jpg,27.53978157043457
image_109.jpg,24.03923225402832
image_1090.jpg,21.185441970825195
image_1091.jpg,32.090145111083984
image_1092.jpg,33.60670471191406
